Name,Chromosome,Start,End,prom_length,GC
MEH1,11,451256,451416,160,0.43125
RSC4,11,452071,452173,102,0.39215686274509803
FOX2,11,457269,457969,700,0.3414285714285714
TOF2,11,461330,461524,194,0.30412371134020616
YKR011C,11,462815,463515,700,0.4185714285714286
YKR012C,11,465013,465075,62,0.27419354838709675
PRY2,11,463661,463918,257,0.3968871595330739
YPT52,11,466214,466914,700,0.3485714285714286
YKR015C,11,469341,469671,330,0.3242424242424242
FCJ1,11,469340,469670,330,0.3242424242424242
YKR017C,11,473456,473570,114,0.4473684210526316
YKR018C,11,475922,476123,201,0.38308457711442784
IRS4,11,478159,478321,162,0.4444444444444444
VPS51,11,478158,478320,162,0.4444444444444444
ALY1,11,479068,479164,96,0.3541666666666667
NTR2,11,483191,483371,180,0.37222222222222223
YKR023W,11,483190,483370,180,0.37222222222222223
DBP7,11,487399,487739,340,0.29411764705882354
RPC37,11,487398,487738,340,0.29411764705882354
GCN3,11,489752,490452,700,0.3157142857142857
BCH2,11,490564,491264,700,0.32142857142857145
SAP190,11,493741,493896,155,0.34838709677419355
SET3,11,499838,500230,392,0.29336734693877553
GMH1,11,499837,500229,392,0.29591836734693877
SPO14,11,506510,506898,388,0.37628865979381443
DAL80,11,506509,506897,388,0.37628865979381443
CAF4,11,510663,510746,83,0.26506024096385544
SPC34,11,511836,511890,54,0.2222222222222222
KAE1,11,513170,513870,700,0.33
GAP1,11,514298,514998,700,0.4
YKR041W,11,517488,518188,700,0.3357142857142857
UTH1,11,518619,519319,700,0.4857142857142857
YKR043C,11,521736,521936,200,0.285
UIP5,11,521735,521935,200,0.28
YKR045C,11,523997,524059,62,0.20967741935483872
PET10,11,525083,525255,172,0.3488372093023256
NAP1,11,526659,526767,108,0.4166666666666667
FMP46,11,527249,527949,700,0.4642857142857143
TRK2,11,526766,526865,99,0.31313131313131315
YKR051W,11,530576,530828,252,0.2857142857142857
MRS4,11,533535,533976,441,0.40816326530612246
YSR3,11,536090,536790,700,0.3914285714285714
DYN1,11,548070,548174,104,0.3942307692307692
RHO4,11,548069,548173,104,0.40384615384615385
TRM2,11,549398,549545,147,0.2925170068027211
RPS21A,11,551481,551626,145,0.3103448275862069
GLG1,11,552419,552588,169,0.3905325443786982
TIF1,11,554743,554958,215,0.3395348837209302
UTP30,11,556284,556490,206,0.28640776699029125
KTR2,11,557447,557594,147,0.272108843537415
TFA2,11,559023,559604,581,0.36316695352839934
LAS1,11,562303,562503,200,0.32
OAF3,11,562302,562502,200,0.32
PAM17,11,565921,566021,100,0.32
CCP1,11,567218,567820,602,0.45348837209302323
GPT2,11,567217,567819,602,0.45348837209302323
BET3,11,570957,571452,495,0.3575757575757576
MET1,11,570956,571451,495,0.3595959595959596
YKR070W,11,573427,573566,139,0.4028776978417266
DRE2,11,576023,576335,312,0.2724358974358974
SIS2,11,578288,578988,700,0.4014285714285714
AIM29,11,578464,579164,700,0.3871428571428571
YKR075C,11,580785,580824,39,0.4358974358974359
ECM4,11,581505,582205,700,0.3628571428571429
MSA2,11,583470,583627,157,0.31210191082802546
YKR078W,11,584836,584934,98,0.37755102040816324
TRZ1,11,589527,590227,700,0.3871428571428571
MTD1,11,589631,590331,700,0.3842857142857143
RPF2,11,592565,592777,212,0.2971698113207547
NUP133,11,592564,592776,212,0.2971698113207547
DAD2,11,596882,596947,65,0.3230769230769231
HBS1,11,598942,599015,73,0.3424657534246575
MRPL20,11,599697,599833,136,0.3161764705882353
PRP16,11,599696,599832,136,0.3235294117647059
OMA1,11,604254,604332,78,0.34615384615384615
TVP38,11,605431,605551,120,0.30833333333333335
TGL4,11,608442,608792,350,0.31142857142857144
PXL1,11,608441,608791,350,0.30857142857142855
SRL3,11,611206,611490,284,0.33098591549295775
SRP40,11,613914,614614,700,0.38142857142857145
PTR2,11,614935,615635,700,0.4342857142857143
RPL40B,11,618777,619477,700,0.35714285714285715
MLP1,11,618935,619635,700,0.3457142857142857
YKR096W,11,626325,626632,307,0.39087947882736157
PCK1,11,630485,631004,519,0.43352601156069365
UBP11,11,635316,635591,275,0.33454545454545453
BAS1,11,635315,635590,275,0.33090909090909093
SKG1,11,640319,640530,211,0.33649289099526064
SIR1,11,640318,640529,211,0.33649289099526064
FLO10,11,642735,642959,224,0.3169642857142857
NFT1,11,650047,650479,432,0.3263888888888889
YKR104W,11,655292,655992,700,0.39
DNM1,12,147674,147826,152,0.4473684210526316
RTT109,12,146100,146266,166,0.3493975903614458
SFI1,12,142997,143187,190,0.33157894736842103
ORC3,12,140355,141055,700,0.30857142857142855
MMM1,12,136385,136547,162,0.3148148148148148
YLL007C,12,136386,136548,162,0.32098765432098764
DRS1,12,131462,131698,236,0.3305084745762712
COX17,12,131463,131699,236,0.3305084745762712
PSR1,12,130838,131088,250,0.396
SOF1,12,127341,127511,170,0.3235294117647059
YEH1,12,124959,125480,521,0.345489443378119
PUF3,12,124960,125481,521,0.3474088291746641
EMC6,12,121177,121303,126,0.3253968253968254
BPT1,12,115605,116305,700,0.3385714285714286
DPS1,12,111604,112304,700,0.36857142857142855
SPA2,12,100230,100809,579,0.3626943005181347
HIF1,12,100231,100810,579,0.3609671848013817
POM33,12,98889,98982,93,0.3655913978494624
SSA2,12,97515,97858,343,0.3673469387755102
PAU17,12,94018,94718,700,0.38142857142857145
HSP104,12,88271,88566,295,0.3593220338983051
ISA1,12,86954,87204,250,0.42
TPO1,12,83961,84661,700,0.43
FRA1,12,80651,81351,700,0.34285714285714286
GPI13,12,80259,80959,700,0.3385714285714286
YLL032C,12,76878,77059,181,0.24861878453038674
IRC19,12,73183,73402,219,0.3561643835616438
RIX7,12,73184,73403,219,0.3561643835616438
GRC3,12,68276,68477,201,0.3781094527363184
PRP19,12,68277,68478,201,0.3781094527363184
YLL037W,12,65312,65674,362,0.4171270718232044
ENT4,12,66552,66675,123,0.3089430894308943
UBI4,12,65313,65675,362,0.4198895027624309
VPS13,12,63766,63943,177,0.3389830508474576
SDH2,12,53997,54094,97,0.3917525773195876
ATG10,12,52662,52763,101,0.24752475247524752
FPS1,12,49199,49899,700,0.4142857142857143
RPL8B,12,48652,49352,700,0.37142857142857144
YBT1,12,46454,47154,700,0.3385714285714286
LDB18,12,40438,40657,219,0.3789954337899543
COF1,12,40439,40658,219,0.3835616438356164
FRE6,12,39485,39680,195,0.38974358974358975
AQY2,12,36393,37093,700,0.3742857142857143
YLL053C,12,36393,37093,700,0.3742857142857143
YLL054C,12,35232,35404,172,0.3313953488372093
YCT1,12,29515,29805,290,0.44482758620689655
YLL056C,12,29516,29806,290,0.4413793103448276
JLP1,12,26661,27288,627,0.3923444976076555
YLL058W,12,23175,23501,326,0.39570552147239263
YLL059C,12,23176,23502,326,0.39263803680981596
GTT2,12,22694,23176,482,0.3879668049792531
MMP1,12,17678,17939,261,0.37547892720306514
MHT1,12,17679,17940,261,0.37547892720306514
AYT1,12,16037,16506,469,0.3646055437100213
YLR001C,12,154008,154276,268,0.34328358208955223
NOC3,12,156372,156766,394,0.3401015228426396
CMS1,12,157748,157860,112,0.35714285714285715
THI73,12,159560,160012,452,0.39823008849557523
SSL1,12,159559,160011,452,0.39823008849557523
SSK1,12,164078,164380,302,0.32781456953642385
NSE1,12,164077,164379,302,0.33112582781456956
PAM18,12,166181,166393,212,0.4056603773584906
RLP24,12,166180,166392,212,0.41037735849056606
TEN1,12,167813,168513,700,0.34285714285714286
LOT6,12,168323,169023,700,0.33
PPR1,12,175022,175174,152,0.3157894736842105
BRE2,12,175021,175173,152,0.3223684210526316
PML1,12,177458,177600,142,0.31690140845070425
MEU1,12,177457,177599,142,0.30985915492957744
POM34,12,179659,179984,325,0.25846153846153846
PSR2,12,179658,179983,325,0.25846153846153846
YEH2,12,183444,183582,138,0.30434782608695654
IRC25,12,183443,183581,138,0.30434782608695654
SDO1,12,184931,185090,159,0.2830188679245283
IZH3,12,187256,187318,62,0.2903225806451613
UBR2,12,193492,194192,700,0.3942857142857143
SNF7,12,193679,194379,700,0.36857142857142855
SED5,12,196587,196766,179,0.2737430167597765
AAT2,12,198111,198811,700,0.36428571428571427
ADE16,12,201478,201841,363,0.3884297520661157
RPL15A,12,202613,203313,700,0.32571428571428573
RAD5,12,204219,204919,700,0.3442857142857143
RSC58,12,208567,208707,140,0.32857142857142857
SMF3,12,212098,212103,5,0.6
MLH2,12,214487,215187,700,0.36714285714285716
YLR036C,12,222177,222534,357,0.3389355742296919
PAU23,12,223263,223963,700,0.3942857142857143
COX12,12,225228,225356,128,0.3671875
RIC1,12,228564,228769,205,0.3463414634146341
YLR040C,12,229662,229860,198,0.30808080808080807
YLR041W,12,228768,229064,296,0.36824324324324326
YLR042C,12,230537,230645,108,0.2962962962962963
TRX1,12,232043,232313,270,0.3814814814814815
PDC1,12,234111,234811,700,0.3485714285714286
STU2,12,237722,237875,153,0.3202614379084967
YLR046C,12,240216,240916,700,0.36714285714285716
FRE8,12,241655,242200,545,0.3889908256880734
RPS0B,12,241654,242199,545,0.3889908256880734
YLR049C,12,245363,245495,132,0.3333333333333333
YLR050C,12,246096,246223,127,0.33858267716535434
FCF2,12,246998,247176,178,0.34831460674157305
IES3,12,246997,247175,178,0.3539325842696629
YLR053C,12,248380,248596,216,0.35185185185185186
OSW2,12,249756,250456,700,0.35285714285714287
SPT8,12,253164,253789,625,0.4544
ERG3,12,253163,253788,625,0.4528
YLR057W,12,255084,255251,167,0.3473053892215569
SHM2,12,259440,259554,114,0.3684210526315789
REX2,12,260583,260942,359,0.362116991643454
FRS1,12,260582,260941,359,0.362116991643454
RPL22A,12,262864,263172,308,0.30194805194805197
YLR063W,12,264038,264231,193,0.27979274611398963
PER33,12,265383,265409,26,0.4230769230769231
YLR065C,12,266951,267132,181,0.35911602209944754
SPC3,12,266950,267131,181,0.36464088397790057
PET309,12,270820,270980,160,0.31875
FYV7,12,270819,270979,160,0.31875
MEF1,12,273931,274052,121,0.34710743801652894
XYL2,12,275268,275968,700,0.37142857142857144
RGR1,12,278648,278842,194,0.36597938144329895
YLR072W,12,278647,278841,194,0.36597938144329895
RFU1,12,281733,281889,156,0.3076923076923077
BUD20,12,282488,282906,418,0.33253588516746413
RPL10,12,282487,282905,418,0.33253588516746413
FMP25,12,283732,283832,100,0.39
BOS1,12,286612,286780,168,0.39285714285714285
SIC1,12,286611,286779,168,0.39285714285714285
EMP46,12,287827,287897,70,0.3142857142857143
GAL2,12,289459,290159,700,0.41714285714285715
SRL2,12,293609,293930,321,0.3364485981308411
EMP70,12,296249,296476,227,0.3436123348017621
RAX2,12,300404,300570,166,0.3072289156626506
ARP6,12,302022,302187,165,0.3393939393939394
SMC4,12,302021,302186,165,0.3393939393939394
CSF1,12,315932,316075,143,0.40559440559440557
GAA1,12,315931,316074,143,0.3986013986013986
ALT1,12,320217,320656,439,0.4123006833712984
XDJ1,12,320216,320655,439,0.4123006833712984
GEP5,12,322206,322295,89,0.47191011235955055
SUL2,12,324395,325095,700,0.41285714285714287
NYV1,12,327482,327611,129,0.3798449612403101
GIS3,12,329272,329616,344,0.4418604651162791
IOC2,12,332144,332344,200,0.36
KIN2,12,332143,332343,200,0.36
HRT3,12,337328,337382,54,0.35185185185185186
CHA4,12,339485,339637,152,0.3881578947368421
ICT1,12,340979,341291,312,0.46474358974358976
ERG27,12,341648,341782,134,0.39552238805970147
APC9,12,343780,343911,131,0.32061068702290074
CDC45,12,346011,346545,534,0.352059925093633
LCL2,12,346010,346544,534,0.352059925093633
SEN2,12,348232,348828,596,0.33053691275167785
MDN1,12,363876,364100,224,0.29910714285714285
REX3,12,363875,364099,224,0.29910714285714285
YLR108C,12,368180,368744,564,0.3900709219858156
AHP1,12,368179,368743,564,0.3900709219858156
CCW12,12,370141,370748,607,0.44481054365733114
YLR112W,12,370140,370747,607,0.44481054365733114
HOG1,12,371364,371445,81,0.2716049382716049
AVL9,12,377303,377961,658,0.3662613981762918
CFT2,12,377302,377960,658,0.3662613981762918
MSL5,12,380711,380817,106,0.32075471698113206
CLF1,12,384546,384622,76,0.34210526315789475
YLR118C,12,385449,385568,119,0.3025210084033613
SRN2,12,385448,385567,119,0.31092436974789917
YPS1,12,388333,388551,218,0.39908256880733944
YPS3,12,390293,390315,22,0.18181818181818182
YLR122C,12,391633,391690,57,0.38596491228070173
YLR123C,12,391690,392390,700,0.38285714285714284
YLR125W,12,392096,392796,700,0.3742857142857143
YLR126C,12,395593,395644,51,0.2549019607843137
APC2,12,398396,398486,90,0.34444444444444444
DCN1,12,398395,398485,90,0.34444444444444444
DIP2,12,398904,399604,700,0.3914285714285714
ZRT2,12,404178,404878,700,0.39571428571428574
YLR132C,12,408182,408413,231,0.3722943722943723
CKI1,12,408181,408412,231,0.3722943722943723
PDC5,12,409979,410679,700,0.37285714285714283
SLX4,12,412536,413216,680,0.29558823529411765
TIS11,12,416666,416999,333,0.45345345345345345
YLR137W,12,416665,416998,333,0.45345345345345345
NHA1,12,418157,418337,180,0.4388888888888889
SLS1,12,423495,423650,155,0.3032258064516129
RRN5,12,423494,423649,155,0.3096774193548387
PUT1,12,424483,425183,700,0.42142857142857143
YLR143W,12,426735,427314,579,0.37305699481865284
ACF2,12,432035,432159,124,0.23387096774193547
RMP1,12,432034,432158,124,0.23387096774193547
SPE4,12,433767,433849,82,0.2682926829268293
SMD3,12,434494,434603,109,0.27522935779816515
PEP3,12,434493,434602,109,0.27522935779816515
YLR149C,12,439900,440436,536,0.35447761194029853
STM1,12,439899,440435,536,0.35634328358208955
PCD1,12,442738,442872,134,0.34328358208955223
YLR152C,12,444846,445263,417,0.42685851318944845
ACS2,12,447606,447909,303,0.3795379537953795
RNH203,12,448369,449069,700,0.37285714285714283
MAS1,12,493282,493535,253,0.3557312252964427
YLR164W,12,493281,493534,253,0.3557312252964427
PUS5,12,495266,495368,102,0.3333333333333333
SEC10,12,498080,498780,700,0.3457142857142857
RPS31,12,498189,498889,700,0.3414285714285714
UPS2,12,500370,501070,700,0.4
APS1,12,501086,501177,91,0.38461538461538464
DPH5,12,502190,502355,165,0.3575757575757576
YLR173W,12,502189,502354,165,0.3575757575757576
IDP2,12,503603,504303,700,0.44571428571428573
CBF5,12,505911,506104,193,0.2538860103626943
RFX1,12,510187,510887,700,0.45714285714285713
YLR177W,12,510304,511004,700,0.48714285714285716
TFS1,12,514362,514790,428,0.4672897196261682
YLR179C,12,514790,515206,416,0.37259615384615385
SAM1,12,514789,515205,416,0.37259615384615385
VTA1,12,517738,517907,169,0.26627218934911245
SWI6,12,517737,517906,169,0.27218934911242604
TOS4,12,522059,522642,583,0.3927958833619211
RPL37A,12,522058,522641,583,0.3927958833619211
EMG1,12,523384,523576,192,0.3385416666666667
SKG3,12,524454,524670,216,0.39814814814814814
MDL1,12,527998,528226,228,0.32894736842105265
ATG26,12,534453,534836,383,0.3472584856396867
MMR1,12,534452,534835,383,0.3472584856396867
PEX13,12,537076,537222,146,0.3561643835616438
HCR1,12,539638,539838,200,0.345
UPS1,12,540589,540742,153,0.3333333333333333
YLR194C,12,541588,541863,275,0.37454545454545457
NMT1,12,543327,543894,567,0.3333333333333333
PWP1,12,543326,543893,567,0.3315696649029982
NOP56,12,545827,546060,233,0.2918454935622318
PBA1,12,548816,548984,168,0.31547619047619047
YKE2,12,548815,548983,168,0.31547619047619047
COQ9,12,550320,550528,208,0.3557692307692308
YLR202C,12,552024,552240,216,0.4212962962962963
MSS51,12,552023,552024,1,0.0
QRI5,12,552023,552239,216,0.4166666666666667
HMX1,12,553717,554417,700,0.4585714285714286
ENT2,12,553730,554430,700,0.46
HRD3,12,556574,556776,202,0.400990099009901
SEC13,12,559346,559460,114,0.40350877192982454
PNP1,12,561739,561945,206,0.33980582524271846
CLB4,12,561738,561944,206,0.33980582524271846
YLR211C,12,564581,564713,132,0.3787878787878788
TUB4,12,566296,566518,222,0.3153153153153153
CRR1,12,567963,568484,521,0.362763915547025
FRE1,12,567962,568483,521,0.362763915547025
CDC123,12,571900,571984,84,0.39285714285714285
CPR6,12,573242,573339,97,0.3917525773195876
YLR217W,12,572136,572836,700,0.3842857142857143
COA4,12,573811,573956,145,0.4
MSC3,12,573810,573955,145,0.4
CCC1,12,576495,576676,181,0.3425414364640884
RSA3,12,579069,579220,151,0.31788079470198677
UTP13,12,581790,582490,700,0.35714285714285715
YLR224W,12,585607,586307,700,0.3514285714285714
YLR225C,12,588967,589305,338,0.28994082840236685
BUR2,12,588966,589304,338,0.28994082840236685
ADY4,12,592392,593092,700,0.32857142857142857
ECM22,12,602666,603366,700,0.38285714285714284
CDC42,12,604996,605650,654,0.3853211009174312
BNA5,12,607146,607846,700,0.39285714285714285
EST1,12,609557,609743,186,0.3817204301075269
TOP3,12,609556,609742,186,0.3763440860215054
THI7,12,612266,612299,33,0.3333333333333333
FAR10,12,614348,614676,328,0.3201219512195122
LIP2,12,617336,617485,149,0.30201342281879195
VPS34,12,617335,617484,149,0.3087248322147651
YLR241W,12,620303,620425,122,0.38524590163934425
ARV1,12,623984,624125,141,0.3191489361702128
YLR243W,12,623983,624124,141,0.3191489361702128
MAP1,12,626349,626948,599,0.39398998330550916
CDD1,12,626948,627117,169,0.35502958579881655
ERF2,12,626947,627116,169,0.35502958579881655
IRC20,12,633379,634079,700,0.3842857142857143
RCK2,12,633493,634193,700,0.36
YEF3,12,636220,636739,519,0.3333333333333333
SSP120,12,640042,640272,230,0.3217391304347826
SYM1,12,640272,640810,538,0.3903345724907063
YLR252W,12,641140,641348,208,0.33653846153846156
YLR253W,12,642392,642553,161,0.36024844720496896
NDL1,12,645062,645434,372,0.3333333333333333
YLR255C,12,645981,646681,700,0.4228571428571429
YLR257W,12,657921,658621,700,0.39714285714285713
GSY2,12,659948,660648,700,0.4357142857142857
HSP60,12,665036,665716,680,0.38088235294117645
LCB5,12,665035,665715,680,0.38088235294117645
VPS63,12,668931,669370,439,0.357630979498861
YPT6,12,668931,669370,439,0.357630979498861
RED1,12,669683,669841,158,0.33544303797468356
RPS28B,12,672891,673108,217,0.3317972350230415
NEJ1,12,675531,675586,55,0.41818181818181815
PDR8,12,677747,678142,395,0.42025316455696204
BOP2,12,677746,678141,395,0.42278481012658226
SEC22,12,680020,680148,128,0.2890625
DCS1,12,680960,681093,133,0.45112781954887216
YLR271W,12,682450,682604,154,0.37662337662337664
YCS4,12,687254,687954,700,0.31285714285714283
PIG1,12,691258,691535,277,0.36101083032490977
MCM5,12,691257,691534,277,0.36101083032490977
SMD2,12,694013,694322,309,0.3365695792880259
DBP9,12,696926,697093,167,0.2934131736526946
YSH1,12,699643,699811,168,0.3630952380952381
YLR278C,12,704075,704775,700,0.45571428571428574
YLR283W,12,704472,705172,700,0.5042857142857143
ECI1,12,707088,707350,262,0.3511450381679389
NNT1,12,707087,707349,262,0.3511450381679389
CTS1,12,710367,710763,396,0.3838383838383838
YLR287C,12,712128,712339,211,0.3459715639810427
MEC3,12,714921,715059,138,0.34782608695652173
GUF1,12,714920,715058,138,0.34782608695652173
YLR290C,12,718000,718166,166,0.2891566265060241
GCD7,12,719494,719634,140,0.37857142857142856
SEC72,12,720389,720660,271,0.2952029520295203
GSP1,12,721467,721674,207,0.3526570048309179
YLR294C,12,722412,722414,2,1.0
ATP14,12,722414,723114,700,0.38142857142857145
YLR297W,12,723237,723937,700,0.4142857142857143
YHC1,12,725435,725876,441,0.36281179138321995
ECM38,12,725434,725875,441,0.36507936507936506
EXG1,12,728179,728856,677,0.4239290989660266
YLR301W,12,730552,730794,242,0.3925619834710744
MET17,12,731800,732500,700,0.34285714285714286
ACO1,12,737587,738043,456,0.44298245614035087
STT4,12,743923,744084,161,0.33540372670807456
UBC12,12,743922,744083,161,0.33540372670807456
CDA1,12,744960,745438,478,0.3179916317991632
IMH1,12,751802,751987,185,0.34594594594594597
CDC25,12,757155,757602,447,0.3288590604026846
YLR312C,12,758999,759468,469,0.4349680170575693
MRPL15,12,758998,759467,469,0.4349680170575693
SPH1,12,762394,762471,77,0.23376623376623376
CDC3,12,764202,764758,556,0.4010791366906475
NKP2,12,764201,764757,556,0.4010791366906475
TAD3,12,766389,766399,10,0.4
YLR317W,12,764757,764772,15,0.2
EST2,12,766388,766398,10,0.5
BUD6,12,771755,771911,156,0.34615384615384615
MMS22,12,771754,771910,156,0.33974358974358976
SFH1,12,777879,777999,120,0.3
CWC24,12,778979,779148,169,0.4437869822485207
PEX30,12,778978,779147,169,0.4437869822485207
RPL38,12,781400,782066,666,0.3633633633633634
YLR326W,12,781399,782065,666,0.3633633633633634
TMA10,12,783461,784161,700,0.45285714285714285
NMA1,12,784001,784701,700,0.4142857142857143
CHS5,12,786951,787651,700,0.3657142857142857
MID2,12,789823,790304,481,0.3887733887733888
RPS25B,12,796367,797067,700,0.3514285714285714
NUP2,12,796706,797406,700,0.3414285714285714
SGD1,12,802434,802528,94,0.32978723404255317
VRP1,12,805171,805827,656,0.33384146341463417
RPP0,12,805170,805826,656,0.33384146341463417
RPL26A,12,818594,819294,700,0.38857142857142857
YLR345W,12,820241,820439,198,0.4292929292929293
YLR346C,12,822653,823353,700,0.3557142857142857
KAP95,12,826533,826907,374,0.3663101604278075
DIC1,12,827892,828592,700,0.4785714285714286
ORM2,12,827948,828648,700,0.47285714285714286
NIT3,12,830379,831001,622,0.3858520900321543
YLR352W,12,830378,831000,622,0.387459807073955
BUD8,12,833635,833885,250,0.36
TAL1,12,837398,837848,450,0.4066666666666667
ILV5,12,839332,840032,700,0.4114285714285714
ATG33,12,839564,840264,700,0.41285714285714287
RSC2,12,841026,841274,248,0.3588709677419355
ADE13,12,843478,844178,700,0.3942857142857143
VPS38,12,845863,846028,165,0.296969696969697
DCR2,12,849145,849223,78,0.3076923076923077
STE11,12,849695,849826,131,0.3816793893129771
NMD4,12,853230,853449,219,0.2922374429223744
GRX8,12,853883,854011,128,0.359375
RPS22B,12,855136,855836,700,0.3657142857142857
MDM30,12,857372,857485,113,0.3274336283185841
SSQ1,12,859378,859439,61,0.39344262295081966
ARC18,12,862294,862520,226,0.40707964601769914
ROM2,12,862293,862519,226,0.40707964601769914
SUR4,12,867055,867209,154,0.3051948051948052
VID22,12,871383,871663,280,0.45357142857142857
STP3,12,871382,871662,280,0.45
PSY3,12,873588,873636,48,0.2916666666666667
FBP1,12,874828,875528,700,0.42714285714285716
SEC61,12,877383,878083,700,0.4514285714285714
CSR1,12,877488,878188,700,0.4542857142857143
CTF3,12,879642,879686,44,0.29545454545454547
NAM2,12,884833,885206,373,0.34584450402144773
SMC6,12,884832,885205,373,0.34584450402144773
IKI3,12,893420,893598,178,0.4157303370786517
SWC7,12,893420,893598,178,0.4157303370786517
VAC14,12,893419,893597,178,0.4157303370786517
REH1,12,897745,898121,376,0.39893617021276595
RPS29A,12,897744,898120,376,0.39893617021276595
STE23,12,902688,902865,177,0.4011299435028249
ECM19,12,902687,902864,177,0.3954802259887006
ART10,12,906476,907044,568,0.38204225352112675
ATP10,12,906475,907043,568,0.38028169014084506
CST9,12,907043,907056,13,0.3076923076923077
COX8,12,910010,910184,174,0.3620689655172414
VPS33,12,912358,912414,56,0.25
AFG2,12,914924,915059,135,0.32592592592592595
SKI2,12,919059,919201,142,0.38028169014084506
BDF1,12,921642,922342,700,0.4442857142857143
DUS3,12,924493,925193,700,0.4357142857142857
FLD1,12,928005,928705,700,0.2857142857142857
DUS4,12,929711,929781,70,0.24285714285714285
RPL31B,12,931781,932481,700,0.43714285714285717
YLR407W,12,932022,932722,700,0.4228571428571429
BLS1,12,934230,934363,133,0.3308270676691729
UTP21,12,937269,937490,221,0.28054298642533937
VIP1,12,937268,937489,221,0.28054298642533937
BER1,12,947644,948344,700,0.37285714285714283
YLR413W,12,950414,951114,700,0.36428571428571427
PUN1,12,954254,954783,529,0.499054820415879
YLR415C,12,954783,954923,140,0.4
VPS36,12,954782,954922,140,0.4
CDC73,12,958166,958367,201,0.3482587064676617
YLR419W,12,958165,958366,201,0.35323383084577115
URA4,12,963060,963760,700,0.3242857142857143
RPN13,12,965593,965747,154,0.37662337662337664
YLR422W,12,965592,965746,154,0.38311688311688313
ATG17,12,973206,973307,101,0.33663366336633666
SPP382,12,973205,973306,101,0.3465346534653465
TUS1,12,982022,982722,700,0.3628571428571429
YLR426W,12,986882,987036,154,0.34415584415584416
MAG2,12,988190,988333,143,0.3986013986013986
YLR428C,12,991034,991734,700,0.4042857142857143
CRN1,12,990607,990745,138,0.3115942028985507
SEN1,12,992867,993106,239,0.28451882845188287
ATG23,12,1001859,1002441,582,0.3436426116838488
IMD3,12,1001858,1002440,582,0.34536082474226804
CNA1,12,1006122,1006299,177,0.2768361581920904
TSR2,12,1006121,1006298,177,0.2768361581920904
ECM30,12,1011329,1011468,139,0.381294964028777
DIF1,12,1012079,1012466,387,0.49612403100775193
CAR2,12,1012078,1012465,387,0.49612403100775193
MRPL4,12,1014236,1014440,204,0.4117647058823529
SEC39,12,1017752,1017924,172,0.3313953488372093
RPS1A,12,1018936,1019216,280,0.36428571428571427
SIR3,12,1022324,1022488,164,0.27439024390243905
ECM7,12,1022323,1022487,164,0.27439024390243905
YLR446W,12,1024427,1025127,700,0.3385714285714286
VMA6,12,1027939,1028639,700,0.4
RPL6B,12,1028133,1028833,700,0.4157142857142857
FPR4,12,1030104,1030804,700,0.3628571428571429
HMG2,12,1032100,1032458,358,0.34916201117318435
LEU3,12,1035852,1036014,162,0.4074074074074074
SST2,12,1041538,1042238,700,0.34
RIF2,12,1043006,1043706,700,0.32285714285714284
FMP27,12,1043181,1043881,700,0.3385714285714286
YLR455W,12,1052692,1053392,700,0.32285714285714284
YLR456W,12,1054953,1055057,104,0.3269230769230769
NBP1,12,1056792,1057319,527,0.33586337760910817
GAB1,12,1056791,1057318,527,0.33586337760910817
YLR460C,12,1060933,1061633,700,0.3914285714285714
YPT7,13,266932,267080,148,0.42567567567567566
YML002W,13,263599,264299,700,0.35
GLO1,13,262700,263400,700,0.38285714285714284
TRM12,13,259513,260213,700,0.35428571428571426
GIS4,13,258570,259270,700,0.38285714285714284
YAP1,13,253282,253685,403,0.4392059553349876
ERG6,13,253024,253283,259,0.33976833976833976
SPT5,13,247455,247655,200,0.36
RAD33,13,247456,247656,200,0.365
ERV25,13,245378,246078,700,0.42714285714285716
UBX2,13,243426,244126,700,0.47
TRM9,13,243079,243214,135,0.31851851851851853
TAF11,13,243080,243215,135,0.31851851851851853
PPZ1,13,241797,241868,71,0.29577464788732394
PSP2,13,236087,236512,425,0.32941176470588235
YML018C,13,236088,236513,425,0.32941176470588235
OST6,13,233314,233443,129,0.3488372093023256
YML020W,13,230830,230963,133,0.3458646616541353
UNG1,13,230831,230964,133,0.3383458646616541
APT1,13,228701,228914,213,0.352112676056338
NSE5,13,228702,228915,213,0.352112676056338
RPS17A,13,225406,225862,456,0.4298245614035088
YML6,13,225407,225863,456,0.4298245614035088
RPS18B,13,223850,224300,450,0.4022222222222222
YOX1,13,220833,221330,497,0.4386317907444668
TSA1,13,219408,220108,700,0.4642857142857143
USA1,13,217145,217281,136,0.33088235294117646
AIM31,13,216231,216414,183,0.3825136612021858
NDC1,13,213969,214156,187,0.42245989304812837
RAD52,13,213970,214157,187,0.42780748663101603
SRC1,13,209023,209456,433,0.34872979214780603
AMD1,13,209024,209457,433,0.34872979214780603
CGI121,13,205454,205606,152,0.26973684210526316
YML037C,13,205455,205607,152,0.26973684210526316
YMD8,13,204250,204950,700,0.4
VPS71,13,195806,196506,700,0.3357142857142857
CAT2,13,192940,193640,700,0.38
RRN11,13,191928,192628,700,0.36428571428571427
PRP39,13,180685,181385,700,0.31857142857142856
GSF2,13,178188,178380,192,0.4375
RSE1,13,178189,178381,192,0.4375
AIM32,13,173043,173132,89,0.33707865168539325
GAL80,13,171414,171518,104,0.375
SUR7,13,169833,170367,534,0.41385767790262173
